Trajectory ID,Mol smiles,Molality,Monomer Molecular Weight,Degree of Polymerization,Density,CONDUCTIVITY,TFSI Diffusivity,Li Diffusivity,Poly Diffusivity,Transference Number,Mol_smiles_clean,is_valid,mol_obj,Topological_diameter_bonds,BRICS_unique_frag_count,BRICS_largest_frag_heavy_atoms,Fgroup_carbonyl,Fgroup_ester,Fgroup_amide,Fgroup_ether,Fgroup_alcohol,RingCount,AromaticAtomCount,Hybrid_SP,Hybrid_SP2,Hybrid_SP3,NumHDonors,NumHAcceptors,EState_sum,EState_max,EState_min,EState_std,EState_mean,Gasteiger_max,Gasteiger_min,Gasteiger_mean,Gasteiger_std,SASA_sum,MolLogP,TPSA,NumRotatableBonds,FractionCSP3,R_eff,D,Tg,eta
9425,COCC(CNCC(CF)OC(=O)[Au])O[Cu],1.4005,467.71,19.0,1.3494,7.5748e-05,3.2294e-08,1.2608e-08,1.5264e-08,-0.16276,COCC(CNCC(CF)OC(=O))O,True,<rdkit.Chem.rdchem.Mol object at 0x1abf09d20>,10.0,5,4,1,1,0,2,1,0,0,0,3,11,2,5,43.166666666666664,12.105996551398338,-0.7895880574452006,4.210615945044031,3.083333333333333,0.29299404892409964,-0.460431630057729,-0.08749250871126642,0.23361144779810053,104.81634461944415,-0.9055999999999997,67.79,9,0.875,7.762332083291364e-10,3.3309234074447373e-10,101.32900000000001,115.67237442922375
9426,O=C(CCNC(=O)COC(=O)[Au])NCCN[Cu],1.4735,475.72,13.0,1.4561,6.952e-05,1.3173e-08,1.1058e-08,8.6369e-09,0.31753,O=C(CCNC(=O)COC(=O))NCCN,True,<rdkit.Chem.rdchem.Mol object at 0x1a82a7a00>,12.0,5,4,3,1,2,1,0,0,0,0,9,6,3,5,46.333333333333336,10.992086718946839,-0.43636587196607013,4.06348914626043,3.088888888888889,0.2930886405067509,-0.457795325746466,-0.08302556805353839,0.24667148659451102,108.63835645394332,-2.2593999999999976,110.52,8,0.625,7.806394055742837e-10,3.312122530321602e-10,111.676,178.3961661341853
9427,NC(=O)C(COC(=O)[Au])NC(=O)CCO[Cu],1.4422,462.68,17.0,1.5336,0.00010438,1.3974e-08,1.9522e-08,9.1832e-09,0.52974,NC(=O)C(COC(=O))NC(=O)CCO,True,<rdkit.Chem.rdchem.Mol object at 0x1a82a7a70>,9.0,4,5,3,1,2,1,1,0,0,0,9,5,3,5,48.16666666666667,10.898290816326531,-1.0562500000000001,4.502828344474004,3.4404761904761907,0.292666842046471,-0.4651372266105664,-0.08943113704100135,0.2622048478247687,97.33148803352015,-2.488099999999999,118.72000000000001,7,0.5714285714285714,7.734404990871021e-10,3.3429505777253976e-10,113.012,197.4255053656102
9428,CC(COC(=O)[Au])COC(=O)C(C)(C)CO[Cu],1.4327,476.75,16.0,1.2767,2.6533e-05,2.421e-08,1.1925e-08,1.4027e-08,-0.31916,CC(COC(=O))COC(=O)C(C)(C)CO,True,<rdkit.Chem.rdchem.Mol object at 0x1a8109690>,10.0,4,7,2,2,0,2,1,0,0,0,6,9,1,5,43.75,11.381498015873017,-0.8836942161123709,3.946091232054859,2.9166666666666665,0.3133554576364725,-0.46747850660602014,-0.067782808267725,0.2411397490871902,114.74423772984413,0.3572,72.83,7,0.8,7.812023970995326e-10,3.3097355728287923e-10,105.24100000000001,131.38701622971286
9429,COC(=O)CC(=O)NC(CO[Cu])COC(=O)[Au],1.468,477.69,26.0,1.4896,3.8499e-05,1.3491e-08,6.5829e-09,8.6725e-09,0.080645,COC(=O)CC(=O)NC(CO)COC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a8109b60>,10.0,5,5,3,2,1,2,1,0,0,0,9,6,2,6,49.666666666666664,11.077874149659864,-0.7154109977324266,4.407540170740515,3.311111111111111,0.31453939529705155,-0.46861955843753783,-0.0765480517704998,0.272433070193637,104.75894191610203,-1.8003999999999993,101.93,7,0.625,7.817154879291139e-10,3.307563177632612e-10,111.155,177.56389776357827
9430,COC(=O)CC(=O)NCC(CO[Cu])OC(=O)[Au],1.4787,477.69,31.0,1.4918,4.1056e-05,9.1318e-09,9.8435e-09,7.413e-09,0.43365,COC(=O)CC(=O)NCC(CO)OC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a8109af0>,10.0,5,5,3,2,1,2,1,0,0,0,9,6,2,6,49.666666666666664,10.999532312925169,-0.8017620937263799,4.3932714133866515,3.311111111111111,0.3145392267651825,-0.46861955933313193,-0.07543154985911524,0.2730339285313211,104.75894191610203,-1.8003999999999993,101.93,7,0.625,7.817154879291139e-10,3.307563177632612e-10,111.155,177.56389776357827
9431,CC(O[Cu])C(=O)NC(C)C(C)(C)OC(=O)[Au],1.4418,461.74,19.0,1.3114,2.7746e-05,1.2522e-08,7.7754e-09,6.0794e-09,0.086028,CC(O)C(=O)NC(C)C(C)(C)OC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a8109540>,8.0,4,5,2,1,1,1,1,0,0,0,6,8,2,4,41.58333333333333,11.09917044595616,-1.0652952569916863,4.008001651434909,2.970238095238095,0.2931864124663294,-0.4596985247345731,-0.06950565107249143,0.22980546517689518,107.4686987016192,-0.17650000000000032,75.63,5,0.7777777777777778,7.72916359304962e-10,3.3452175415002225e-10,106.30000000000001,136.49593379940077
9432,CC(CCN(C)C(=O)CCN[Cu])OC(=O)[Au],1.4056,460.75,16.0,1.301,3.1809e-05,1.4192e-08,8.0075e-09,8.0381e-09,0.15182,CC(CCN(C)C(=O)CCN)OC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834c660>,10.0,4,5,2,1,1,1,0,0,0,0,6,8,1,4,38.50000000000001,11.24900179516251,-0.15219765684051434,3.5823660391186536,2.7500000000000004,0.2928435417295127,-0.46481258532298275,-0.07200669455783577,0.2173610538810074,109.60068400731018,-0.2547999999999992,72.63,7,0.7777777777777778,7.72363570059866e-10,3.3476117511071104e-10,103.601,133.03024682551006
9433,CC(CNC(COC(=O)[Au])C(N)=O)O[Cu],1.3868,448.7,19.0,1.4089,8.4612e-05,1.8708e-08,1.1501e-08,9.185e-09,0.15487,CC(CNC(COC(=O))C(N)=O)O,True,<rdkit.Chem.rdchem.Mol object at 0x1a834d380>,8.0,4,5,2,1,1,1,1,0,0,0,6,7,3,5,41.33333333333334,10.700041572184428,-0.7501851851851853,4.048978104392856,3.17948717948718,0.2926483232410745,-0.4656694661512968,-0.09550069283833472,0.24717216456995403,95.97990693381199,-2.016299999999999,101.64999999999999,7,0.7142857142857143,7.655707930523739e-10,3.377314530182925e-10,108.2,151.26822448572
9434,CC(C)NC(=O)NCC(COC(=O)[Au])O[Cu],1.323,462.72,31.0,1.368,7.2499e-05,2.8173e-08,1.5267e-08,7.8734e-09,0.13654,CC(C)NC(=O)NCC(COC(=O))O,True,<rdkit.Chem.rdchem.Mol object at 0x1a834c6d0>,10.0,5,4,2,1,2,1,1,0,0,0,7,7,3,4,41.83333333333334,10.988025793650793,-0.8767479213907785,3.902500710345156,2.9880952380952386,0.31457941347988394,-0.46507134783649584,-0.08674357562856226,0.24364147656022075,105.3067049029012,-0.7720999999999998,87.66000000000001,6,0.75,7.734627871540583e-10,3.342854247420249e-10,107.804,143.54727030625833
9435,CC(CO[Cu])(COC(=O)[Au])NC(=O)CC#N,1.3782,458.69,26.0,1.4349,5.6401e-05,1.4038e-08,1.4658e-08,9.6286e-09,0.41853,CC(CO)(COC(=O))NC(=O)CC#N,True,<rdkit.Chem.rdchem.Mol object at 0x1a834c190>,9.0,4,5,2,1,1,1,1,0,0,2,6,6,2,5,45.91666666666667,10.992110260770975,-1.0328935185185184,4.207641565684344,3.279761904761905,0.29266375845239595,-0.4653199401691367,-0.06962586273436318,0.23743239599165228,98.47148376785229,-1.0597200000000002,99.41999999999999,6,0.625,7.712107785463468e-10,3.3526156988274824e-10,109.753,175.32428115015975
9436,CSCC(CNCC(C)O[Cu])OC(=O)[Au],1.4135,465.79,19.0,1.3122,6.8222e-05,3.3936e-08,1.8016e-08,2.6658e-08,-0.034443,CSCC(CNCC(C)O)OC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834c900>,8.0,5,4,1,1,0,1,1,0,0,0,3,10,2,5,34.0,10.07847552910053,-0.3692956349206351,3.233175657770221,2.6153846153846154,0.29292964957391937,-0.4623474032235704,-0.08254286845959093,0.21054256668343366,107.06534451254409,-0.13860000000000022,58.559999999999995,8,0.875,7.751695778763222e-10,3.3354938545743264e-10,100.29100000000001,114.48744292237444
9437,C#CCC(N[Cu])C(=O)NCCNC(=O)[Au],1.4398,441.71,19.0,1.4185,7.1595e-05,1.3952e-08,1.0623e-08,5.5587e-09,0.22528,C#CCC(N)C(=O)NCCNC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834c510>,10.0,4,7,2,0,2,0,0,0,0,2,6,5,3,3,39.0,11.048337112622828,-0.6655267384731678,3.655789656847511,3.0,0.23746565110787496,-0.3569089503838388,-0.08955435069411227,0.20362009636127001,95.55257351591632,-1.800799999999999,84.22,6,0.5,7.61574528886514e-10,3.3950365528108896e-10,105.01499999999999,209.61077844311376
9438,CCCN(CC(C)OC(=O)[Au])C(C)CO[Cu],1.4415,461.78,19.0,1.1977,3.3876e-05,3.5088e-08,2.2717e-08,2.1992e-08,0.1694,CCCN(CC(C)OC(=O))C(C)CO,True,<rdkit.Chem.rdchem.Mol object at 0x1a834d070>,8.0,5,4,1,1,0,1,1,0,0,0,3,11,1,4,35.166666666666664,10.103909674981104,-0.11754629629629654,3.1282336507693804,2.511904761904762,0.29288996973254017,-0.46351767276311107,-0.07597599078533175,0.1991075356999705,115.44391557100028,0.6406999999999998,49.769999999999996,8,0.9,7.729386776093882e-10,3.345120949641611e-10,98.132,108.91453940066593
9439,COCCC(COC(=O)[Au])NC(=O)CCO[Cu],1.4923,477.73,17.0,1.3817,6.4606e-05,2.0025e-08,9.0769e-09,1.3047e-08,0.090499,COCCC(COC(=O))NC(=O)CCO,True,<rdkit.Chem.rdchem.Mol object at 0x1a834c970>,9.0,5,5,2,1,1,2,1,0,0,0,6,9,2,5,43.99999999999999,11.123955498866213,-0.2702758881330305,3.843626301525888,2.9333333333333327,0.29265167027883116,-0.4657133603690052,-0.08376322054848367,0.2366781500586954,112.58224393112613,-0.9368999999999996,84.86,9,0.7777777777777778,7.817373066447278e-10,3.307470861736038e-10,105.745,135.78327864174634
9440,CC(CN(C)CC(C)(O[Cu])C(F)F)OC(=O)[Au],1.4633,483.73,19.0,1.3628,8.8543e-05,4.0724e-08,1.5225e-08,1.5951e-08,-0.096969,CC(CN(C)CC(C)(O)C(F)F)OC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834cac0>,9.0,4,7,1,1,0,1,1,0,0,0,3,12,1,4,49.41666666666667,12.29432988473167,-2.803476421432771,4.951059411508953,3.2944444444444447,0.29288996658720207,-0.4635181056004339,-0.06742523078508963,0.22003890084565556,111.79016226178491,0.4958000000000001,49.77,7,0.8888888888888888,7.849964163358922e-10,3.2937390661323814e-10,101.327,113.86477712573355
9441,CCN(CCCCO[Cu])CCNC(=O)[Au],1.3842,446.77,16.0,1.2006,0.00011879,4.3032e-08,2.76e-08,3.2617e-08,0.29515,CCN(CCCCO)CCNC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834cdd0>,10.0,5,5,1,0,1,0,1,0,0,0,3,10,2,3,32.0,9.972356882185075,0.2679980788611742,2.9935817772949815,2.4615384615384617,0.20666770968870465,-0.39637570656771415,-0.08961633073505991,0.17543680108525525,108.16837654277538,-0.17319999999999997,52.57,9,0.8888888888888888,7.644715618072109e-10,3.38217076008315e-10,96.19099999999999,108.09327007116993
9442,CCOCCNC(=O)C(CO[Cu])NC(=O)[Au],1.323,462.72,31.0,1.3623,6.7276e-05,2.0571e-08,1.3112e-08,1.0884e-08,0.22773,CCOCCNC(=O)C(CO)NC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834c350>,10.0,6,5,2,0,2,1,1,0,0,0,6,8,3,4,41.5,11.179305083144369,-0.8804383975812551,3.9627146415590695,2.9642857142857144,0.2445496849957299,-0.3936792299033664,-0.0899870685104472,0.22605380093345562,105.3067049029012,-1.753999999999998,87.66,8,0.75,7.734627871540583e-10,3.342854247420249e-10,105.804,140.88415446071903
9443,CCCN(CCO[Cu])CCC(C)(C)OC(=O)[Au],1.355,475.81,17.0,1.1843,5.6532e-05,4.4398e-08,2.3273e-08,2.5235e-08,0.19943,CCCN(CCO)CCC(C)(C)OC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834c270>,9.0,5,5,1,1,0,1,1,0,0,0,3,12,1,4,36.75000000000001,10.240759952129,-0.4134948979591837,3.041838714615976,2.4500000000000006,0.29311083265589716,-0.4618266140519212,-0.07294854829375831,0.19217361891099566,124.6187986857325,1.0324,49.77,9,0.9090909090909091,7.806886313908456e-10,3.3119136865783315e-10,98.535,108.26940365597842
9444,CCCC(CC)NCC(COC(=O)[Au])O[Cu],1.3292,461.78,31.0,1.1744,1.527e-05,3.4541e-08,2.5738e-08,1.8662e-08,0.01338,CCCC(CC)NCC(COC(=O))O,True,<rdkit.Chem.rdchem.Mol object at 0x1a834c890>,10.0,4,6,1,1,0,1,1,0,0,0,3,11,2,4,35.16666666666667,9.852364295657043,-0.6054572940287228,3.1613306081063848,2.5119047619047623,0.2926715282261045,-0.46509240558224735,-0.08147177825578202,0.20025531548855446,115.2920007166433,0.6885999999999999,58.56,9,0.9,7.729386776093882e-10,3.345120949641611e-10,98.89,109.7558268590455
9445,COCNC(=S)NC(CO[Cu])COC(=O)[Au],1.4477,480.76,26.0,1.4661,7.3719e-05,2.2954e-08,1.87e-08,1.4247e-08,-0.10071,COCNC(=S)NC(CO)COC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834d460>,10.0,3,7,1,1,0,2,1,0,0,0,7,7,3,5,40.166666666666664,9.882954415964427,-0.40550359032501926,3.2104500407585346,2.869047619047619,0.29265315098667494,-0.46561897680706443,-0.09530273174584467,0.2449190704350239,107.44262516483695,-1.4116999999999997,79.82,7,0.7142857142857143,7.833865463574118e-10,3.3005077445889743e-10,107.03999999999999,149.64649490713
9446,CCC(C(=O)N(C)CCOC(=O)[Au])C(C)O[Cu],1.3553,475.76,17.0,1.2729,3.1371e-05,1.7798e-08,1.2988e-08,1.098e-08,0.19161,CCC(C(=O)N(C)CCOC(=O))C(C)O,True,<rdkit.Chem.rdchem.Mol object at 0x1a834d4d0>,9.0,4,8,2,1,1,1,1,0,0,0,6,9,1,4,42.33333333333333,11.731948223733937,-0.6556117199966409,3.965512536814728,2.822222222222222,0.2926410998833051,-0.4660138600516738,-0.07046529435910992,0.2194525252049324,116.79549667070843,0.02479999999999999,66.84,7,0.8,7.806612844814021e-10,3.3120297043769233e-10,103.94399999999999,129.76779026217227
9447,CCCC(CC)N(CCN[Cu])CCNC(=O)[Au],1.3606,473.84,19.0,1.1729,8.8876e-05,3.3471e-08,1.9465e-08,1.8164e-08,0.040315,CCCC(CC)N(CCN)CCNC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834d540>,9.0,5,6,1,0,1,0,0,0,0,0,3,12,2,3,33.333333333333336,10.15500921201814,0.6037055933484504,2.458516464725284,2.2222222222222223,0.20666771119568336,-0.3573922200068063,-0.0831471811525559,0.15430080354195957,128.4982132235738,0.5718000000000008,58.36,10,0.9090909090909091,7.796097105067236e-10,3.31649712466883e-10,99.056,108.84187393866746
9448,COC(=O)NC(CO[Cu])COC(=O)[Au],1.3635,435.65,26.0,1.4674,3.7232e-05,1.5748e-08,7.2727e-09,6.3635e-09,-0.030832,COC(=O)NC(CO)COC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834d5b0>,8.0,5,4,2,2,1,2,1,0,0,0,7,5,2,5,39.5,10.55592970521542,-0.6772694633408916,4.030695060480796,3.2916666666666665,0.4067673395927191,-0.4656162160985125,-0.08788757615205268,0.2860369813241528,85.05759458692943,-1.1237000000000008,84.86000000000001,5,0.6666666666666666,7.580756950604472e-10,3.410706054958377e-10,105.537,158.06839740389418
9449,C=C(CO[Cu])C(=O)NC(C)(C)CCOC(=O)[Au],1.4527,473.75,16.0,1.3281,5.7436e-05,1.471e-08,1.393e-08,1.399e-08,0.41966,C=C(CO)C(=O)NC(C)(C)CCOC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834d620>,10.0,4,6,2,1,1,1,1,0,0,0,8,7,2,4,44.08333333333334,11.341382275132275,-0.5017824074074073,3.824839661071372,2.9388888888888896,0.2925769950875653,-0.4678062111752423,-0.07463294577250214,0.2195334535332062,113.14403778383158,-0.007200000000000539,75.63,7,0.6,7.795603483333255e-10,3.316707127020145e-10,105.501,175.5424292845258
9450,CCCCCC(=O)NC(CO[Cu])COC(=O)[Au],1.4811,475.76,26.0,1.3019,4.3389e-05,2.1866e-08,1.8201e-08,1.2731e-08,0.30221,CCCCCC(=O)NC(CO)COC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834d690>,11.0,4,7,2,1,1,1,1,0,0,0,6,9,2,4,42.0,11.28422052154195,-0.4959939531368105,3.8356246266461396,2.8,0.2926531533623313,-0.465618639108935,-0.07683662982904742,0.21868339394208514,116.64358181635144,0.21679999999999977,75.63,9,0.8,7.806612844814021e-10,3.3120297043769233e-10,103.702,129.4656679151061
9451,CC(C)C(O[Cu])C(=O)N(C)CCOC(=O)[Au],1.4418,461.74,19.0,1.3087,5.7309e-05,2.1818e-08,1.1276e-08,1.2052e-08,-0.17911,CC(C)C(O)C(=O)N(C)CCOC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834d700>,9.0,4,7,2,1,1,1,1,0,0,0,6,8,1,4,40.833333333333336,11.410698223733938,-0.9896008125472411,4.033930447223902,2.916666666666667,0.2926410999290925,-0.46601384677066143,-0.07124912432266788,0.22942926613496664,107.62061355597618,-0.36529999999999996,66.84,6,0.7777777777777778,7.72916359304962e-10,3.3452175415002225e-10,103.542,132.95448708802968
9452,CN(CCO[Cu])C(=O)CCOC(=O)[Au],1.4011,433.68,17.0,1.3887,0.00012923,4.3219e-08,2.619e-08,1.7014e-08,0.073729,CN(CCO)C(=O)CCOC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834d770>,9.0,4,4,2,1,1,1,1,0,0,0,6,6,1,4,37.16666666666667,11.026666666666667,-0.14731481481481445,4.03959310174411,3.0972222222222228,0.292589831303673,-0.46735278055695445,-0.07867888331901719,0.24401127125518168,89.27084732651176,-0.9998000000000007,66.84,6,0.7142857142857143,7.569313009778764e-10,3.415862654799922e-10,100.73599999999999,140.8332334731376
9453,COC(=O)C(C)N(C)CC(CO[Cu])OC(=O)[Au],1.4784,477.73,31.0,1.3332,6.2121e-05,3.1125e-08,1.7674e-08,2.518e-08,-0.09172,COC(=O)C(C)N(C)CC(CO)OC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834d7e0>,9.0,5,4,2,2,0,2,1,0,0,0,6,9,1,6,44.33333333333333,11.144182728647014,-0.6253647014361305,3.880726613706328,2.9555555555555553,0.32227815186563463,-0.46785035141644593,-0.07404904754575864,0.25182474795991294,112.73415878548307,-0.9863999999999999,76.07,7,0.7777777777777778,7.817373066447278e-10,3.307470861736038e-10,105.987,136.0940219717506
9454,CNC(=S)NC(COC(=O)[Au])C(C)O[Cu],1.3375,464.76,26.0,1.3915,2.231e-05,1.6161e-08,1.9375e-08,1.2639e-08,0.31894,CNC(=S)NC(COC(=O))C(C)O,True,<rdkit.Chem.rdchem.Mol object at 0x1a834d850>,8.0,3,5,1,1,0,1,1,0,0,0,7,6,3,4,37.0,9.907129708364828,-0.6469907407407409,3.315976745293902,2.8461538461538463,0.29265334203525545,-0.4656068411808154,-0.09000662301173067,0.23724085073833032,102.32907993533007,-0.9972999999999996,70.59,5,0.7142857142857143,7.745977794927308e-10,3.337956074380551e-10,105.594,147.6249251048532
9455,CC(CNC(=O)CCCCCN[Cu])NC(=O)[Au],1.4866,473.79,13.0,1.2938,6.5446e-05,2.1344e-08,1.4806e-08,1.0233e-08,0.11996,CC(CNC(=O)CCCCCN)NC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834d8c0>,12.0,4,8,2,0,2,0,0,0,0,0,6,9,3,3,39.0,11.256438492063491,-0.018063140379608766,3.4326737927759443,2.6,0.2195661379789362,-0.3544531179039279,-0.08315708675284018,0.1849615053143721,120.52299635419273,-0.24379999999999885,84.22,9,0.8,7.795822878488008e-10,3.31661378607529e-10,105.22300000000001,131.3645443196005
9456,CC(CN[Cu])C(=O)NC(C)(C)COC(=O)[Au],1.456,460.75,17.0,1.2963,6.6424e-05,1.9703e-08,1.6239e-08,9.8732e-09,0.34584,CC(CN)C(=O)NC(C)(C)COC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834d930>,9.0,4,6,2,1,1,1,0,0,0,0,6,8,2,4,39.25,11.417851001511716,-0.5541435185185186,3.653050210155146,2.8035714285714284,0.2926620768085998,-0.46542829604252467,-0.07526404283174205,0.21865546518270348,109.44876915295318,-0.3509999999999993,81.42000000000002,6,0.7777777777777778,7.72363570059866e-10,3.3476117511071104e-10,106.35900000000001,136.57169353688116
9457,CC(COC(=O)[Au])CS(=O)(=O)CCCO[Cu],1.3943,482.77,16.0,1.4282,6.9272e-05,2.4651e-08,1.5362e-08,2.005e-08,0.23875,CC(COC(=O))CS(=O)(=O)CCCO,True,<rdkit.Chem.rdchem.Mol object at 0x1a834d9a0>,10.0,2,11,1,1,0,1,1,0,0,0,5,9,1,5,44.24999999999999,11.308013038548753,-3.129311696900983,4.75987582360536,3.160714285714285,0.2925860357755272,-0.4675809013422008,-0.06841951601737689,0.20858603860156788,106.55474355295124,-0.40729999999999994,80.67,8,0.875,7.844767768442913e-10,3.295920847600376e-10,106.411,121.47374429223744
9458,COCC(NC(=O)[Au])C(=O)NCCC(C)N[Cu],1.3552,475.77,17.0,1.3452,3.9819e-05,1.3147e-08,7.4004e-09,6.5768e-09,0.080313,COCC(NC(=O))C(=O)NCCC(C)N,True,<rdkit.Chem.rdchem.Mol object at 0x1a834da10>,9.0,5,5,2,0,2,1,0,0,0,0,6,9,3,4,41.333333333333336,11.45127456538171,-0.6383512849584283,3.604040300953177,2.7555555555555555,0.24448053196191719,-0.3819968092145319,-0.08770915109355536,0.21051339149769993,116.46165846896737,-1.3990999999999976,93.44999999999999,8,0.7777777777777778,7.806667540165667e-10,3.3120064995166665e-10,108.267,139.02168640319587
9459,CCCCC(NC(=O)[Au])C(=O)NCCCO[Cu],1.3614,474.78,17.0,1.269,4.2767e-05,1.7047e-08,7.0139e-09,9.2957e-09,0.1411,CCCCC(NC(=O))C(=O)NCCCO,True,<rdkit.Chem.rdchem.Mol object at 0x1a834da80>,10.0,4,7,2,0,2,0,1,0,0,0,6,9,3,3,41.0,11.499717498110353,-0.44338624338624344,3.8246017810857396,2.7333333333333334,0.2420692123276352,-0.39630669047112055,-0.08243799828008529,0.19652260926423365,118.54292590285878,-0.21019999999999944,78.43,9,0.8,7.801248978168442e-10,3.3143069404592725e-10,104.16400000000002,130.04244694132336
9460,CC(C)C(O[Cu])C(=O)NC(C#N)COC(=O)[Au],1.3677,472.72,19.0,1.374,2.7004e-05,1.1924e-08,8.3954e-09,6.1187e-09,0.16792,CC(C)C(O)C(=O)NC(C#N)COC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834daf0>,9.0,4,7,2,1,1,1,1,0,0,2,6,7,2,5,47.66666666666667,11.260837112622827,-1.1693693310657605,4.230545618640531,3.177777777777778,0.29268844699802765,-0.4645543181350001,-0.06632900324703818,0.23192682378734558,107.64636688258452,-0.81532,99.42000000000002,6,0.6666666666666666,7.789949799816351e-10,3.319114281481509e-10,111.156,166.48427358961558
9461,CC(CNC(=O)[Au])N(C)C(=O)COCCN[Cu],1.4934,475.77,14.0,1.3377,0.00011576,2.7483e-08,3.0876e-08,1.8072e-08,0.37709,CC(CNC(=O))N(C)C(=O)COCCN,True,<rdkit.Chem.rdchem.Mol object at 0x1a834db60>,11.0,6,3,2,0,2,1,0,0,0,0,6,9,2,4,41.0,11.466459750566894,-0.12162131519274366,3.547172556199459,2.7333333333333334,0.24810858330307578,-0.37032257773046723,-0.08264716650468748,0.21069432763410054,116.61357332332436,-1.4453999999999971,84.66,8,0.7777777777777778,7.806667540165667e-10,3.3120064995166665e-10,106.509,136.76430303894992
9462,CNC(=O)C(CNCC(C)OC(=O)[Au])O[Cu],1.4348,462.72,19.0,1.3581,4.8868e-05,1.2943e-08,8.1319e-09,7.9376e-09,0.18184,CNC(=O)C(CNCC(C)OC(=O))O,True,<rdkit.Chem.rdchem.Mol object at 0x1a834dbd0>,10.0,5,5,2,1,1,1,1,0,0,0,6,8,3,5,41.833333333333336,10.82467789430587,-1.0801563681027975,3.9218243432964024,2.988095238095238,0.29288981530865055,-0.46352803089355804,-0.08570839386726915,0.23977517853652958,105.3067049029012,-1.7555999999999992,87.66000000000001,7,0.75,7.734627871540583e-10,3.342854247420249e-10,106.804,142.2157123834887
9463,CC(CCOC(=O)[Au])S(=O)(=O)CCO[Cu],1.4006,468.75,17.0,1.4743,9.7308e-05,3.4748e-08,2.0319e-08,2.2331e-08,0.1425,CC(CCOC(=O))S(=O)(=O)CCO,True,<rdkit.Chem.rdchem.Mol object at 0x1a834dc40>,9.0,2,10,1,1,0,1,1,0,0,0,5,8,1,5,42.75,11.220837112622828,-3.2367422524565383,4.8863898766278515,3.2884615384615383,0.2925762097051525,-0.4678542243043196,-0.06880400762615711,0.21777131734428065,97.37986043821901,-0.6548999999999998,80.67,7,0.8571428571428571,7.768081264884646e-10,3.32845818046143e-10,106.009,123.53304478108873
9464,C=C(Cl)CN(C)CC(CNC(=O)[Au])O[Cu],1.3073,465.17,31.0,1.3631,6.1469e-05,3.0622e-08,1.8947e-08,1.6644e-08,0.12536,C=C(Cl)CN(C)CC(CNC(=O))O,True,<rdkit.Chem.rdchem.Mol object at 0x1a834dcb0>,9.0,4,4,1,0,1,0,1,0,0,0,5,8,2,3,36.11111111111111,9.901808048836818,-0.5775771604938276,3.3062953118722707,2.7777777777777777,0.20671388191066462,-0.38995179286891507,-0.08372540829145582,0.1805325947405748,104.39224512223714,-0.22240000000000004,52.57000000000001,7,0.625,7.748254896705384e-10,3.33697509662318e-10,100.031,159.79392971246008
9465,CCC(C)(CO[Cu])NC(=O)COC(=O)[Au],1.394,447.71,19.0,1.3534,4.1856e-05,1.9207e-08,8.7835e-09,1.1305e-08,-0.0073449,CCC(C)(CO)NC(=O)COC(=O),True,<rdkit.Chem.rdchem.Mol object at 0x1a834dd20>,8.0,4,6,2,1,1,1,1,0,0,0,6,7,2,4,39.416666666666664,11.02923611111111,-0.635587679516251,4.012868457447212,3.032051282051282,0.29308864284745434,-0.45779499291814835,-0.07781613899934306,0.23862683931901724,98.293815586887,-0.5633999999999999,75.63,6,0.75,7.650073332915152e-10,3.3798020629877855e-10,103.897,138.34487350199734
9466,CC(C#N)C(=O)N(C)CC(COC(=O)[Au])O[Cu],1.261,472.72,31.0,1.3717,5.248e-05,2.3469e-08,1.3189e-08,1.0615e-08,0.0061362,CC(C#N)C(=O)N(C)CC(COC(=O))O,True,<rdkit.Chem.rdchem.Mol object at 0x1a834dd90>,10.0,4,6,2,1,1,1,1,0,0,2,6,7,1,5,47.333333333333336,11.365294312169311,-0.9351455026455031,4.198878057356569,3.155555555555556,0.29267185761942793,-0.46507118678091436,-0.06331004018227875,0.23028936590895768,107.79828173694149,-0.8616199999999998,90.63000000000001,6,0.6666666666666666,7.789949799816351e-10,3.319114281481509e-10,109.39800000000001,163.85122316525215
